,app_code_type,twenty_code_type,textract_conf_app_code,textract_conf_twenty_code,tesseract_conf_app_code,tesseract_conf_twenty_code,doc,RegId,RegIdConf,app_code_textract,app_code_tesseract,app_code_table_lookup,twenty_code_textract,twenty_code_tesseract,twenty_code_table_lookup,app_code_fallback,twenty_code_fallback,approval_back_up,twenty_back_up,history
52,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_073_04242023_0002122136-C001092112-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,71.10801696777344,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOBS6038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
53,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_073_04242023_0002122136-C001092123-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,84.63067626953125,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_S6038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOBS6038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
54,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_073_04242023_0002122136-C001092144-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,77.18633270263672,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
55,recovery,100-match-mod-spaces,86.96,,79.33,,CUR6470-01_073_04242023_0002122136-C001092170-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR21990E_0000,56.95158386230469,Y0020_WCM_106335M_C - INTERNALAPPROVED07292022,Y0020_WCM_106335M_C INTERNALAPPROVED07292902,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR21990E_0000,,,,,"['Tesseract twenty_code is NA3WCMLTR21990E_0000', 'Textract twenty_code is NA3WCMLTR21990E_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292902', 'Textract app_code is Y0020_WCM_106335M_C - INTERNALAPPROVED07292022']"
56,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_073_04242023_0002122136-C001092175-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR21990E_0000,54.65043640136719,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR21990E_0000,,,,,"['Tesseract twenty_code is NA3WCMLTR21990E_0000', 'Textract twenty_code is NA3WCMLTR21990E_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022', 'Textract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022']"
57,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_166_04272023_0001123721-C001129613-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,77.57619047619048,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is 70020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E 2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
58,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_166_04272023_0001123721-C001129614-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,91.75887298583984,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
59,recovery,100-match-mod-spaces,93.14,,87.45,,CUR6470-01_166_04272023_0001123721-C001129678-00-bottom.tif,Y0020_WCM_80379E_C INTERNAL APPROVED 07202021 NA2WCMLTR80379E_2022,88.23184967041016,Y0020_WCM_80379E C INTERNAL APPROVED 07202021,Y0020_WCM_80379E C INTERNAL APPROVED 07202021,Y0020_WCM_80379E_C INTERNAL APPROVED 07202021,,,NA2WCMLTR80379E_2022,,,,,"['Tesseract app_code is Y0020_WCM_80379E C INTERNAL APPROVED 07202021', 'Textract app_code is Y0020_WCM_80379E_CINTERNAL APPROVED 07202021', 'Tesseract twenty_code is NA2WCMLTR80379E 2022', 'Textract twenty_code is NA2WCMLTR80379E_2022']"
60,100-match-mod-spaces,recovery,,75.41,,97.32,CUR6470-01_166_04272023_0001123721-C001129679-00-bottom.tif,Y0020_WCM_80379E_C INTERNAL APPROVED 07202021 NA2WCMLTR80379E 2022,73.5079365079365,,,Y0020_WCM_80379E_C INTERNAL APPROVED 07202021,NA2WCMLTR80379E 2022,NA2WCMLTR80379E 2022,NA2WCMLTR80379E_2022,,,,,"['Tesseract app_code is Y0020_WCM_80379E_C INTERNAL APPROVED 07202021', 'Textract app_code is 70020_WCM_80379E_CINTERNAL APPROVED 07202021', 'Tesseract twenty_code is NA2WCMLTR80379E 2022', 'Textract twenty_code is NA2WCMLTR80379E 2022']"
61,recovery,table,90.02,,93.39,,CUR6470-01_194_04272023_0001124252-C001140694-00-bottom.tif,Y0020_WCM_88642E_C INTERNAL APPROVED 10212021 NA1WCMEOB88642E_0000,75.61184692382812,Y0020_WCM_88642E C INTERNAL APPROVED 10212021,Y0020_WCM_88642E C INTERNAL APPROVED 10212021,Y0020_WCM_88642E_C INTERNAL APPROVED 10212021,,,NA1WCMEOB88642E_0000,,,,,"['Tesseract app_code is Y0020_WCM_88642E C INTERNAL APPROVED 10212021', 'Textract app_code is Y0020_WCM_88642E_CINTERNALAPPROVED 10212021', 'Tesseract twenty_code is NA1WCMEOB88642E_000C']"
62,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_194_04272023_0001124252-C001140695-00-bottom.tif,Y0020_WCM_111827E_C INTERNAL APPROVED 11102022 NA2WCMLTR11827E_1122,92.1623306274414,,,Y0020_WCM_111827E_C INTERNAL APPROVED 11102022,,,NA2WCMLTR11827E_1122,,,,,"['Tesseract app_code is Y0020_WCM_111827E_C INTERNAL APPROVED 11102022', 'Textract app_code is Y0020_WCM_111827E_C INTERNAL APPROVED 11102022', 'Tesseract twenty_code is NA2WCMLTR11827E_1122', 'Textract twenty_code is NA2WCMLTR11827E_1122']"
63,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_199_04262023_0001123637-C001144183-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,95.63526916503906,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNALAPPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E 2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
64,recovery,100-match-mod-spaces,88.5,,82.17,,CUR6470-01_216_05012023_0001126106-C001153378-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR21990E_0000,59.317161560058594,Y0020_WCM_106335M_O INTERNAL APPROVED 07292022,Y0020_WCM_106335M_C INTERNALAPPROVED07292022,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR21990E_0000,,,,,"['Tesseract twenty_code is NA3WCMLTR21990E_0000', 'Textract twenty_code is NA3WCMLTR21990E_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022', 'Textract app_code is Y0020_WCM_106335M_O INTERNAL APPROVED 07292022']"
65,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_217_05012023_0001126223-C001153777-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR21990E_0000,55.96879196166992,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR21990E_0000,,,,,"['Tesseract twenty_code is NA3SWCMLTR21990E_0000', 'Textract twenty_code is NA3WCMLTR21990E_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022', 'Textract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022']"
66,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_229_05012023_0001125594-C001158713-01-bottom.tif,Y0020_WCM_91154E_C INTERNAL APPROVED 11022021 NA2PDGLTR20448E_0000,93.1934814453125,,,Y0020_WCM_91154E_C INTERNAL APPROVED 11022021,,,NA2PDGLTR20448E_0000,,,,,"['Tesseract app_code is Y0020_WCM_91154E C INTERNAL APPROVED 11022021', 'Textract app_code is Y0020_WCM_91154E_C INTERNAL APPROVED 11022021', 'Tesseract twenty_code is NA2PDGLTR20448E_0000', 'Textract twenty_code is NA2PDGLTR20448E_0000']"
67,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_238_04272023_0001124292-C001163176-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,80.65257263183594,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOB56038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
68,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_238_04272023_0001124292-C001163178-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,72.8974609375,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is YO0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOBS6038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
69,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_238_04272023_0001124292-C001163219-00-bottom.tif,Y0020_WCM_96260E_C INTERNAL APPROVED 03212022 NA2WCMLTR96260E_0000,90.5606918334961,,,Y0020_WCM_96260E_C INTERNAL APPROVED 03212022,,,NA2WCMLTR96260E_0000,,,,,"['Tesseract app_code is Y0020_WCM_96260E_C INTERNAL APPROVED 03212022', 'Textract app_code is Y0020_WCM_96260E_C INTERNAL APPROVED 03212022', 'Tesseract twenty_code is NA2WCMLTR96260E_0000', 'Textract twenty_code is NA2WCMLTR96260E_0000']"
70,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_238_04272023_0001124292-C001163239-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,35.08457946777344,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
71,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_238_04272023_0001124292-C001163254-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,95.54002380371094,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNALAPPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E 2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
72,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_241_04272023_0001124368-C001165755-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,84.40106964111328,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E 2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
73,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_251_04272023_0002124518-C001170499-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,88.78064516129032,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOBO00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
74,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_251_04272023_0002124518-C001170532-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,87.8895492553711,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOB00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
75,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_251_04272023_0002124518-C001170563-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,83.60000000000001,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOBO00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
76,recovery,100-match-mod-spaces,90.62,,100.0,,CUR6470-01_277_04282023_0001125227-C001182242-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,94.19097137451172,Y0020_WCM_79520E C INTERNAL APPROVED 07282021,Y0020_WCM_79520E C INTERNAL APPROVED 07282021,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E 2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
77,recovery,100-match-mod-spaces,91.11,,97.27,,CUR6470-01_277_04282023_0001125227-C001182299-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,93.25469970703125,Y0020_WCM_79520E C INTERNAL APPROVED 07282021,Y0020_WCM_79520E C INTERNAL APPROVED 07282021,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNALAPPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
78,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_277_04282023_0001125227-C001182314-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,85.27619047619048,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNALAPPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
79,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_311_04292023_0001125317-C001200961-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,71.97057342529297,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOB56038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
80,fallback-1,100-match-mod-spaces,,,,,CUR6470-01_311_04292023_0001125317-C001200979-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07062022 TX3UXRLTR10779E_0000,65.59420013427734,,,,,,TX3UXRLTR10779E_0000,Y0020_WCM_106335M_C INTERNAL APPROVED 07062022,,,,"['Tesseract twenty_code is FX3UXRLTR10779E_0000', 'Textract twenty_code is TX3UXRLTR10779E_0000', 'Tesseract app_code is Y0020_WCM_106335M_C', 'Textract app_code is Y0020_WCM_106335M_CINTERNAL', 'Tesseract app_code_fallback is FX3UXRLTR10779E_OOOO', 'Textract app_code_fallback is TX3UXRLTR10779E_0000', 'Tesseract app_code_fallback is 0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY', 'Textract app_code_fallback is Y0020_WCM_106335M_CINTERNAL APPROVED MMDDYYYY']"
81,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_311_04292023_0001125317-C001201036-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,96.07561492919922,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNALAPPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
82,100-match-mod-spaces,table,,,,,CUR6470-01_311_04292023_0001125317-C001201044-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,59.55673599243164,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is (0020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E 2022']"
83,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_315_05012023_0004125683-C001202767-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR22018S_0000,74.33680725097656,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR22018S_0000,,,,,"['Textract twenty_code is NA3WCMLTR22018S_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022', 'Textract app_code is Y0020_WCM_106335M_CINTERNALAPPROVED07292022']"
84,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_316_05012023_0001126156-C001202958-01-bottom.tif,Y0020_WCM_91154E_C INTERNAL APPROVED 11022021 NA2PDGLTR20448E_0000,90.81688690185547,,,Y0020_WCM_91154E_C INTERNAL APPROVED 11022021,,,NA2PDGLTR20448E_0000,,,,,"['Tesseract app_code is Y0020_WCM_91154E_C INTERNAL APPROVED 11022021', 'Textract app_code is Y0020_WCM_91154E_C INTERNAL APPROVED 11022021', 'Tesseract twenty_code is NA2PDGLTR20448E_0000', 'Textract twenty_code is NA2PDGLTR20448E_0000']"
85,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_316_05012023_0001126156-C001203004-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,88.50984191894531,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTEMAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNALAPPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOB00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
86,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_317_05012023_0001125667-C001203301-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,62.85714285714287,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is (0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOB00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
87,back-up,,,,,,CUR6470-01_322_05012023_0001126087-C001205488-02-bottom.tif,Y0020_21_24677LTR_C_05182021 ,42.87760124206543,,,,,,,,,Y0020_21_24677LTR_C_05182021,,"['Tesseract app_code is Y0020_21_24677LTR_C_05182021', 'Textract app_code is Y0020_21_24677LTR_C_05182021', 'Tesseract twenty_code_fallback is EEE EEE IRE EE IDE ONE RE EE ANA NE DF HE TE FO', 'Textract twenty_code_fallback is - E 7117', 'Tesseract twenty_code_fallback is OCTOBER 1 TO MARCH 31 YOU CAN CALL US 7 DAYS A WEEK FROM 8 AM TO 8 P_M FROM APRIL 1 TO', 'Textract twenty_code_fallback is OCTOBER 1 TO MARCH 31, YOU CAN CALL US 7 DAYS A WEEK FROM 8 A.M. TO 8 P.M. FROM APRIL 1 TO', 'Tesseract twenty_code_fallback is SEPTEMBER 30 YOU CAN CALL US MONDAY THROUGH FRIDAY FROM 8 AM TO 8 PM A MESSAGING', 'Textract twenty_code_fallback is SEPTEMBER 30, YOU CAN CALL US MONDAY THROUGH FRIDAY FROM 8 A.M. TO 8 P.M. A MESSAGING', 'Tesseract twenty_code_fallback is SYSTEM IS USED AFTER HOURS WEEKENDS AND ON FEDERAL HOLIDAYS', 'Textract twenty_code_fallback is SYSTEM IS USED AFTER HOURS, WEEKENDS, AND ON FEDERAL HOLIDAYS.', 'Tesseract twenty_code_fallback is YOO20_21 24677LTR_C_05182021', 'Textract twenty_code_fallback is Y0020_21_24677LTR_C_05182021']"
88,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_351_05012023_0001126279-C001217115-00-bottom.tif,Y0020_WCM_96260E_C INTERNAL APPROVED 03212022 NA2WCMLTR96260E_0000,90.521728515625,,,Y0020_WCM_96260E_C INTERNAL APPROVED 03212022,,,NA2WCMLTR96260E_0000,,,,,"['Tesseract app_code is Y0020_WCM_96260E_C INTERNAL APPROVED 03212022', 'Textract app_code is Y0020_WCM_96260E_C INTERNAL APPROVED 03212022', 'Tesseract twenty_code is NA2WCMLTR96260E_0000', 'Textract twenty_code is NA2WCMLTR96260E_0000']"
89,recovery,100-match-mod-spaces,96.04,,100.0,,CUR6470-01_351_05012023_0001126279-C001217160-00-bottom.tif,Y0070_PDP 46156E_C INTERNAL APPROVED 10022019 NA0PDGLTR46156E_0000,91.92890930175781,Y0070 PDP 46156E C INTERNAL APPROVED 10022019,Y0070 PDP 46156E C INTERNAL APPROVED 10022019,Y0070_PDP 46156E_C INTERNAL APPROVED 10022019,,,NA0PDGLTR46156E_0000,,,,,"['Tesseract app_code is Y0070 PDP 46156E C INTERNAL APPROVED 10022019', 'Textract app_code is Y0070_PDP_46156E_CINTERNAL APPROVED 10022019', 'Tesseract twenty_code is NA0PDGLTR46156E_0000', 'Textract twenty_code is NA0PDGLTR46156E_0000']"
90,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_362_05012023_0001126318-C001221765-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,89.70104217529297,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
91,recovery,100-match-mod-spaces,77.41,,100.0,,CUR6470-01_362_05012023_0001126318-C001221769-00-bottom.tif,PRO_108483E_STATO APPROVED 08052022 NA2PROLTR08483E_0000,76.56289672851562,PRO_108483E_STATO APPROVED 08052022,PRO_108483E_STATO APPROVED 08052022,PRO_108483E STATE APPROVED 08052022,,,NA2PROLTR08483E_0000,,,,,"['Tesseract app_code is PRO_108483E_STATO APPROVED 08052022', 'Textract app_code is PRO_108183E_STATOAPPROVOD 08052022', 'Tesseract twenty_code is NA2PROLTRO8483E_0000', 'Textract twenty_code is NA2PROLTR08483E_0000']"
92,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_362_05012023_0001126318-C001221821-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,64.75989532470703,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOBS6038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
93,recovery,table,95.91,,95.59,,CUR6470-01_368_05012023_0001126290-C001224087-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,65.17742156982422,Y0020_WCM_79520E C INTERNAL APPROVED 07282021,Y0020_WCM_79520E C INTERNAL APPROVED 07282021,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E 2022', 'Textract twenty_code is NA2WCMEOB79520E 2022']"
