,doc,RegId,RegIdConf,approval_textract,approval_tesseract,approval_table_lookup,twenty_textract,twenty_tesseract,twenty_table_lookup,history
10,CUR6470-01_2767_05122023_0001133280-C001404339-00-bottom.tif,Y0020_WCM 56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB6038E_0000,99.97802734375,,,Y0020_WCM 56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB6038E_0000,"['Tesseract app code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty code is NAOWCMEOBS6038F_0000']"
11,CUR6470-01_2767_05122023_0001133280-C001404351-00-bottom.tif,Y0020_WCM_80379E_C INTERNAL APPROVED 07202021 NA2WCMLTR80379E_2022,95.4419937133789,Y0020_WCM_80379E_CINTERNAL APPROVED 07202021,Y0020_WCM_80379E_C INTERNAL APPROVED 07202021,Y0020_WCM 80379E_C INTERNAL APPROVED 07202021,,,NA2WCMLTR80379E_2022,"['Tesseract app code is Y0020_WCM_80379E_C INTERNAL APPROVED 07202021', 'Textract app code is Y0020_WCM_80379E_CINTERNAL APPROVED 07202021', 'Tesseract twenty code is NA2WCMLTR80379E_2022']"
12,CUR6470-01_2767_05122023_0001133284-C001404427-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,59.54139709472656,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
13,CUR6470-01_2767_05122023_0001133287-C001404521-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,85.64844512939453,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
14,CUR6470-01_2767_05122023_0001133289-C001404594-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,95.89708709716797,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020 WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
15,CUR6470-01_2768_05122023_0001133207-C001404694-01-bottom.tif,WCM_46811E_INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,99.92920372009277,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,"['Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract twenty code is NA1WCMCRD88526E_0000', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app code is WCM_46811E_INTERNAL APPROVED 10292019']"
16,CUR6470-01_2768_05122023_0001133207-C001404699-01-bottom.tif,WCM_46811E_INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,99.73247184753419,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,"['Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract twenty code is NA1WCMCRD88526E_0000', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app code is WCM_46811E_INTERNAL APPROVED 10292019']"
17,CUR6470-01_2768_05122023_0001133207-C001404706-01-bottom.tif,WCM_46811E_INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,13.936342239379883,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_INTERNAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,"['Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract twenty code is NA1WCMCRD88526E_0000', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Textract app code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app code is WCM_46811E_INTERNAL APPROVED 10292019', 'Textract app code is WCM_46811E_INTERNAL APPROVED 10292019']"
18,CUR6470-01_2768_05122023_0001133207-C001404721-01-bottom.tif,WCM_46811E_ INTERNAL APPROVED 10292019 NA1WCMCRD88526E_0000,66.32515716552734,WCM_46811E_INTERNAL APPROVED 10292019,WCM _46811E_ INTEMAL APPROVED 10292019,WCM_46811E_C INTERNAL APPROVED 10292019,,,NA1WCMCRD88526E_0000,"['Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract twenty code is NA1WCMCRD88526E_0000', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS RESERVED 51703067', 'Tesseract app code is FDIC 2021 WEX HEALTH INC ALL RIGHTS TESERVED 51703067', 'Textract app code is BANCORP BANK; MEMBER FDIC. 2021 WEX HEALTH, INC. ALL RIGHTS RESERVED. 51703067', 'Tesseract app code is WCM _46811E_ INTEMAL APPROVED 10292019', 'Textract app code is WCM_46811E_INTERNAL APPROVED 10292019']"
19,CUR6470-01_2769_05122023_0001133213-C001404977-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,94.6438980102539,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020 WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
20,CUR6470-01_2769_05122023_0001133219-C001405112-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,98.11709594726562,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_ WCM_100186E_C INTEMAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
21,CUR6470-01_2772_05122023_0001133252-C001406400-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR22018S_0000,44.35736846923828,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,NA3WCMLTR22018S_0000,NA3WCMLTR22018S_0000,NA3WCMLTR22018S_0000,"['Tesseract app code is YO020_WCM_106335M_C INTERNALAPPROVED07292022', 'Tesseract twenty code is NA3WCMLTR22018S_0000', 'Textract twenty code is NA3WCMLTR22018S_0000']"
22,CUR6470-01_2772_05122023_0001133252-C001406478-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,62.57187271118164,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
23,CUR6470-01_2772_05122023_0001133260-C001406515-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,98.81562805175781,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
24,CUR6470-01_2772_05122023_0001133260-C001406592-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,93.12825012207031,Y0020_WCM_100186E_CINTERNAL APPROVED 07252022,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is 7 WON 4 C00140659', 'Tesseract twenty code is NA3WCMEOB00186E_0000', 'Tesseract app code is 7 WON 4 C00140659', 'Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app code is Y0020_WCM_100186E_CINTERNAL APPROVED 07252022']"
25,CUR6470-01_2772_05122023_0001133260-C001406597-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,96.67061614990234,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
26,CUR6470-01_2772_05122023_0001133271-C001406792-00-bottom.tif,Y0020_WCM 56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,99.96304321289062,,,Y0020_WCM 56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,"['Tesseract app code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty code is NAOWCMEOB56038E_0000']"
27,CUR6470-01_2772_05122023_0001133271-C001406826-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,97.96097564697266,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,NA3WCMEOB00186E_0000,NA3WCMEOB00186E_0000,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020 WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000', 'Textract twenty code is NA3WCMEOB00186E_0000']"
28,CUR6470-01_2772_05122023_0001133277-C001406860-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,61.90970993041992,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM _ 100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
29,CUR6470-01_2772_05122023_0001133277-C001406890-00-bottom.tif,0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,82.62051942665362,0020_WCM_100186E_CINTERNALAPPROVED 07252022,70020_WCM_100186E_C INTEMAL APPROVED 07252022,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is 7 ON E CT PS C00140689', 'Tesseract twenty code is NA3WCMEOBO00186E_0000', 'Tesseract app code is 7 ON E CT PS C00140689', 'Tesseract app code is 70020_WCM_100186E_C INTEMAL APPROVED 07252022', 'Textract app code is 0020_WCM_100186E_CINTERNALAPPROVED 07252022']"
30,CUR6470-01_2772_05122023_0001133277-C001406919-00-bottom.tif,PRO_108483ESTATE APPROVED 08052022 NA2PROLTR08483E_0000,99.44522094726562,PRO_108483E_STATE APPROVED 08052022,PRO_ 1084836,PRO_108483E STATE APPROVED 08052022,,,NA2PROLTR08483E_0000,"['Tesseract app code is PRO_ 1084836', 'Textract app code is PRO_108483E_STATE APPROVED 08052022', 'Tesseract twenty code is NA2PROLTR08483E_0000']"
31,CUR6470-01_2772_05122023_0001133277-C001406929-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,98.39983367919922,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
32,CUR6470-01_2772_05122023_0001133285-C001406946-00-bottom.tif,Y0020 WCM 79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,98.11022186279297,,,Y0020 WCM 79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,"['Tesseract app code is Y0020 WCM_79520E C INTERNAL APPROVED 07282021', 'Tesseract twenty code is NA2WCMEOB79520E_2022']"
33,CUR6470-01_2772_05122023_0001133285-C001406955-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,96.3966064453125,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTEMAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
34,CUR6470-01_2773_05122023_0001133296-C001407047-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,98.99617767333984,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
35,CUR6470-01_2773_05122023_0001133303-C001407105-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,98.04000091552734,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
36,CUR6470-01_2773_05122023_0001133303-C001407112-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,97.23920440673828,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_ WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
37,CUR6470-01_2773_05122023_0001133303-C001407157-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,97.90715026855469,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
38,CUR6470-01_2773_05122023_0001133303-C001407172-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,98.92820739746094,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020_WCM_100186E _C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
39,CUR6470-01_2773_05122023_0001133303-C001407197-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292020 NA3WCMLTR21990E_0000,37.229026794433594,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292020,NA3WCMLTR21990E_0000,NA3WCMLTR21990E_O000,NA3WCMLTR21990E_0000,"['Tesseract app code is YO020_WCM_106335M INTERNALAPPROVEDO7292009', 'Tesseract twenty code is NA3WCMLTR21990E_O000', 'Textract twenty code is NA3WCMLTR21990E_0000']"
40,CUR6470-01_2773_05122023_0001133307-C001407223-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,98.58085632324219,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
41,CUR6470-01_2773_05122023_0001133307-C001407246-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,97.29425048828125,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020 WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
42,CUR6470-01_2773_05122023_0001133307-C001407276-00-bottom.tif,PRO 26191E INTERNAL APPROVED 11062018 NA8WCMLTR26191E_0000,99.12569427490234,,,PRO 26191E INTERNAL APPROVED 11062018,,,NA8WCMLTR26191E_0000,"['Tesseract app code is PRO_26191E INTERNAL APPROVED 11062018', 'Tesseract twenty code is NA8WCMLTR26191E_0000']"
43,CUR6470-01_2773_05122023_0001133310-C001407322-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,99.00177764892578,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
44,CUR6470-01_2773_05122023_0001133310-C001407334-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,88.53603214835755,Y0020_WCM_100186E_CINTERNALAPPROVED 07252022,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is OS EOS COO1407334', 'Tesseract twenty code is NA3WCMEOB00186E_0000', 'Tesseract app code is OS EOS COO1407334', 'Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app code is Y0020_WCM_100186E_CINTERNALAPPROVED 07252022']"
45,CUR6470-01_2773_05122023_0001133323-C001407457-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,64.23121643066406,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020_ WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
46,CUR6470-01_2775_05122023_0001133237-C001408177-00-bottom.tif,Y0020_ WCM_56038E_C INTERNAL APPROVED 06052020 NAOWCMEOB56038E_0000,74.19821839997864,,,Y0020_ WCM_56038E_C INTERNAL APPROVED 06052020,NAOWCMEOB56038E 0000,NAOWCMEOBS6038E_0000,NA0WCMEOB56038E_0000,"['Tesseract app code is Y0020_ WCCM _56038E C INTERNAL AFPROVED 6052020', 'Tesseract twenty code is NAOWCMEOBS6038E_0000', 'Textract twenty code is NAOWCMEOB56038E 0000']"
47,CUR6470-01_2775_05122023_0001133237-C001408180-00-bottom.tif,Y0020_WCM_56038E _C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,39.66484069824219,,,Y0020_WCM_56038E _C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,"['Tesseract app code is 20_WCM _56038E _C INTERNAL APPROVED 06052020', 'Tesseract twenty code is NAOWCMEOB56038E_0000']"
48,CUR6470-01_2775_05122023_0001133247-C001408356-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,57.136619567871094,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOB00186E_0000']"
49,CUR6470-01_2776_05122023_0001133248-C001408571-02-bottom.tif,PRO_35210E_INTERNAL APPROVED 05122019 NA9PROLTR35210E_0000,98.10229498291015,PRO_35210E_INTERNALAPPROVED 05122019,PRO _35210E_INTERNAL APPROVED 05122019,PRO_35210E INTERNAL APPROVED 05122019,NA9PROLTR35210E_0000,NA9SPROLTR35210E_0000,NA9PROLTR35210E_0000,"['Tesseract app code is FL 33631338', 'Tesseract app code is FL 33631338', 'Tesseract app code is FL 33631338', 'Tesseract app code is FL 33631338', 'Tesseract app code is PRO _35210E_INTERNAL APPROVED 05122019', 'Textract app code is PRO_35210E_INTERNALAPPROVED 05122019', 'Tesseract twenty code is NA9SPROLTR35210E_0000', 'Textract twenty code is NA9PROLTR35210E_0000']"
50,CUR6470-01_2776_05122023_0001133248-C001408592-00-bottom.tif,Y0020 WCM 100186E C INTERNAL APPROVED 07252022 NA3WCMEOBO00186E_0000,91.98469543457031,,,Y0020 WCM 100186E C INTERNAL APPROVED 07252022,,,NA3WCMEOBO00186E_0000,"['Tesseract app code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty code is NA3WCMEOBO00186E_0000']"
